time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,0.5895871021524103,1.371759685559755,19.095618318397317,0.04619576694935912,6.2678867149577115,0.0,0.6390705157243405,1.1278516373628567,5.103874747030055,0.017484524316260613,0.03936502949568236,0.0,397.4971750380471,396.0483785956555,395.740496895907,395.23704986035386
2.940000000000002,0.6281931725073553,1.440255340525624,19.402654289813317,0.047249978237958956,6.2700678330888735,0.0,0.6475841196955182,1.155419565752375,5.130531439670931,0.01774095703199868,0.029519570987892384,0.0,439.0841922320691,438.26712644026986,439.0042560643482,439.02546772586794
3.000000000000002,0.6672693554625709,1.510417373873332,19.711167927291203,0.048400916670017224,6.271609977635405,0.0,0.6547988415810271,1.1834024697729943,5.153144761760165,0.02191930412059797,0.016699619421618385,0.0,438.121030141584,437.05380212088625,437.8866305824157,438.23409506109687
3.0600000000000023,0.7068146540253538,1.5825465660660762,20.026536108938316,0.049253868917684684,6.27264219866715,0.0,0.6632444812360819,1.2209862771019928,5.358165636082134,-0.009327141439073058,0.018193172207606318,0.0,493.36253561447256,493.4727010561874,493.7875568706856,491.4767417637426
3.1200000000000023,0.7468219852922868,1.656849445256536,20.352348537083785,0.04868681372782646,6.273572079837388,0.0,0.6702130495026523,1.2556696536055576,5.50156510983649,-0.009699636641480621,0.009474462993346575,0.0,477.93321247882375,477.26802266712116,476.5426981555952,476.5143497061598
3.1800000000000024,0.7871786390880281,1.732963745970331,20.681520139297202,0.048535092486636344,6.273969841390883,0.0,0.6749676137122349,1.2814412378023834,5.4709691032061825,0.008923668446620936,0.00022618270263973384,0.0,424.388627838368,423.59382179457344,423.83835985703536,425.43628027852753
3.2400000000000024,0.8278307755811375,1.810704862027096,21.010545559001784,0.04903207586311531,6.274021256963932,0.0,0.6800981261319238,1.3099598660492469,5.496410589343551,0.0069699983076175025,0.002089585101520723,0.0,441.48891764180144,441.6426467658347,442.83783434407025,442.6769543554171
3.3000000000000025,0.8687835195196248,1.8901359416597703,21.340531514215755,0.04919138631108133,6.274600176516639,0.0,0.6849573305990436,1.3377571460341104,5.503081142574128,-0.007790821887312303,0.02159614306818704,0.0,435.4092311075255,437.0383340119788,437.28728925510825,436.0556966472133
3.3600000000000025,0.910026559459156,1.9713126905948763,21.67254369439025,0.04900406667206347,6.276420533687697,0.0,0.6896508997476883,1.3680772425596466,5.563697846312227,0.004878583690704836,0.04373775092293405,0.0,452.7407612100383,454.5193124671302,452.9296853246171,453.9477074887072
3.4200000000000026,0.9515112761195119,2.0543107384445047,22.008308279312534,0.049357390433318216,6.279219452482929,0.0,0.6929030805677396,1.398528881915268,5.628136764710486,0.007836211203335981,0.0519118980451783,0.0,454.3809745157293,455.0371503345715,455.8193155685642,456.05555397646646
